east,north,cat,area
967893.71866953,1170574.63400917,17615,118792.02818000
946923.17684244,1170904.60333941,17671,54896.31605300
959373.49852805,1170724.62006837,17676,94493.65877900
960558.52914632,1170604.63122101,17677,162889.06894400
997969.49575343,1170514.63958549,17689,53996.37644600
1059261.07937679,1170814.61170389,17703,79194.68545300
1079031.59019803,1170664.62564469,17708,128691.36386200
918707.44781759,1170664.62564469,17733,63895.71212700
919712.47378498,1170754.61728021,17734,72895.10820100
999214.52792199,1170604.63122101,17760,121491.84700200
1052390.90186835,1170244.66467893,17771,413972.21941500
1054715.96194217,1170694.62285653,17820,279881.21790900
953073.33574738,1170664.62564469,17854,58496.07448300
918932.45363119,1170214.66746709,17899,84594.32309800
934907.86639645,1170694.62285653,17902,50396.61801600
935612.88461239,1170664.62564469,17903,53996.37644500
1051175.87047493,1170754.61728021,17927,100793.23603200
904412.0784605,1170514.63958549,18012,74694.98741600
1055360.97860781,1170364.65352629,18062,188087.37795200
946053.15436321,1170544.63679733,18090,97193.47760200
994849.41513824,1170574.63400917,18167,55796.25566000
1072296.41617775,1170514.63958549,18181,58496.07448300
1044605.70071795,1170454.64516181,18283,53096.43683800
886051.60407113,1170454.64516181,18293,54896.31605300
942003.04971849,1170424.64794997,18304,75594.92702400
977958.97873102,1170484.64237365,18319,62995.77252000
953373.34349884,1170514.63958549,18374,63895.71212700
1029800.31818338,1170334.65631445,18397,53096.43683800
895441.84669184,1170304.65910261,18425,84594.32309800
900136.96800219,1170364.65352629,18430,149389.97483200
982534.09694079,1170274.66189077,18451,81894.50427600
869866.18587984,1170394.65073813,18484,76494.86663100
935147.87259762,1169704.7148658,18498,224984.90185600
887911.65213018,1169944.69256052,18539,152089.79365500
977283.96129024,1170334.65631445,18566,123291.72621700
1060041.09953059,1170364.65352629,18588,57596.13487500
937832.94197319,1170214.66746709,18612,67495.47055700
1026140.22361556,1170064.68140789,18650,117892.08857200
933932.84120421,1170184.67025525,18676,73795.04780900
945918.15087505,1170004.68698421,18679,72895.10820100
1112782.46223733,1170184.67025525,18778,72895.10820100
972153.82874026,1170214.66746709,18797,52196.49723100
909422.20790989,1170004.68698421,18900,77394.80623800
949533.24428015,1170124.67583157,18908,74694.98741600
1086486.78282182,1170004.68698421,18950,93593.71917200
917387.41371117,1169914.69534868,18973,142190.45797300
958908.48651329,1170034.68419605,18988,127791.42425400
971988.82447696,1170004.68698421,19165,55796.25566000
1111252.42270488,1170034.68419605,19206,52196.49723100
888346.6633698,1169914.69534868,19274,53096.43683800
1026335.22865401,1169974.68977236,19312,52196.49723100
962673.58379411,1169824.70371316,19400,217785.38499700
1074741.47935215,1169974.68977236,19434,58496.07448300
931382.77531679,1169884.69813684,19453,59396.01409000
947358.18808206,1169464.73717108,19457,386074.09158500
940022.99855885,1169764.70928948,19513,62095.83291200
964428.62914016,1169734.71207764,19516,57596.13487500
998089.49885402,1169944.69256052,19522,148490.03522500
1103587.22465507,1169914.69534868,19552,337477.35278400
920192.48618732,1169314.75111188,19566,376174.75590300
937562.93499688,1169674.71765396,19569,102593.11524600
1086111.7731325,1169884.69813684,19607,54896.31605300
1030550.33756203,1169884.69813684,19651,53996.37644500
1021535.10463065,1169734.71207764,19748,53096.43683800
1021895.1139324,1169704.7148658,19749,79194.68545300
1119742.64207121,1169614.72323028,19767,59396.01409000
1052285.89915534,1169434.73995924,19818,54896.31605300
933632.83345275,1169254.7566882,19844,116992.14896500
939467.98421865,1169764.70928948,19846,54896.31605300
1123192.73121301,1169404.7427474,19882,89993.96074200
1033490.41352634,1169494.73438292,19914,124191.66582500
1093791.97156989,1169674.71765396,19967,92693.77956500
1085076.74638996,1169554.7288066,20021,64795.65173500
1105432.27232655,1169344.74832372,20027,143090.39758000
909482.20946018,1169644.72044212,20037,62095.83291200
929177.71834356,1169434.73995924,20040,50396.61801600
952098.31055513,1169674.71765396,20045,52196.49723100
1011814.85348333,1168804.7985106,20067,115192.26975000
957618.45318201,1169464.73717108,20116,99893.29642400
1111597.43161906,1169284.75390004,20141,77394.80623800
936857.91678095,1169584.72601844,20207,67495.47055700
1053575.93248662,1169344.74832372,20226,99893.29642400
1124737.77113303,1169254.7566882,20240,67495.47055700
962118.56945391,1169254.7566882,20262,145790.21640300
1001644.59070882,1169404.7427474,20326,96293.53799400
907262.15209938,1169344.74832372,20361,61195.89330500
1022660.13369862,1169314.75111188,20392,71095.22898600
1026545.23408004,1169344.74832372,20393,51296.55762300
1064196.20688832,1169404.7427474,20397,74694.98741600
1111972.44130839,1169404.7427474,20407,58496.07448200
973473.86284669,1169284.75390004,20446,60295.95369700
1122772.72036096,1169464.73717108,20483,59396.01409000
1021985.11625784,1169074.77341716,20525,172788.40462600
1035335.46119783,1169374.74553556,20531,80094.62506100
995899.44226835,1169164.76505268,20573,186287.49873700
951648.29892794,1169284.75390004,20625,68395.41016400
1104667.25256033,1169284.75390004,20704,80994.56466800
914267.33309598,1169044.77620532,20716,52196.49723100
916757.3974331,1169134.76784084,20717,183587.67991500
985879.18336958,1169164.76505268,20733,50396.61801600
909617.21294834,1169224.75947636,20773,53996.37644500
913622.31643034,1168714.80687508,20775,188987.31755900
964938.64231764,1169164.76505268,20791,87294.14192000
970368.78261907,1169074.77341716,20880,62095.83291200
921452.51874345,1169074.77341716,20959,58496.07448300
1120327.65718656,1168984.78178164,21001,158389.37090700
920867.50362811,1169074.77341716,21015,73795.04780900
960453.52643331,1168624.81523956,21023,62095.83291200
1052600.90729437,1168834.79572244,21108,149389.97483200
1053440.92899846,1168834.79572244,21181,109792.63210600
1119727.64168364,1168984.78178164,21198,123291.72621700
1034480.43910616,1168924.78735796,21290,163789.00855100
1037420.51507047,1168714.80687508,21291,135890.88072100
937052.9218194,1168804.7985106,21330,83694.38349000
974778.89656554,1168804.7985106,21346,77394.80623800
1061436.13557488,1168774.80129876,21362,141290.51836600
962538.58030596,1168834.79572244,21389,110692.57171300
1103392.21961662,1168714.80687508,21421,119691.96778700
1118062.59866303,1168774.80129876,21424,58496.07448300
1065681.24525805,1168624.81523956,21474,55796.25566000
1119832.64439665,1168624.81523956,21494,122391.78661000
938162.9504998,1168774.80129876,21566,128691.36386200
965583.65898328,1168774.80129876,21570,130491.24307700
1060671.11580866,1168804.7985106,21592,239383.93557500
1099147.10993345,1168474.82918036,21609,140390.57875800
996724.46358487,1168504.8263922,21649,110692.57171300
1051985.89140388,1168564.82081588,21669,386074.09158500
1100137.13551327,1168624.81523956,21681,53996.37644500
918647.4462673,1168624.81523956,21700,54896.31605300
953088.33613495,1168444.83196852,21704,173688.34423300
975093.90470458,1168564.82081588,21709,124191.66582400
1046735.75575332,1167694.90167252,21732,351876.38650300
1048820.80962597,1168564.82081588,21736,431971.01156300
907862.1676023,1168714.80687508,21756,53096.43683800
909347.20597203,1168774.80129876,21758,78294.74584600
961398.55085041,1168624.81523956,21773,270881.82183500
1071891.40571328,1168744.80408692,21797,139490.63915100
915407.36255153,1168504.8263922,21895,54896.31605300
979969.03066581,1168504.8263922,21911,89094.02113500
985069.16244063,1168684.80966324,21913,52196.49723100
1032650.39182225,1168654.8124514,21926,53096.43683800
1040120.58483362,1168654.8124514,21929,53996.37644500
1115332.52812474,1168684.80966324,21942,118792.02818000
908807.1920194,1168654.8124514,21958,51296.55762300
914627.34239773,1168294.84590932,21962,112492.45092800
1123207.73160058,1168564.82081588,22016,77394.80623800
962973.59154557,1168594.81802772,22039,180887.86109200
1011919.85619634,1168564.82081588,22047,72895.10820100
1095187.00761418,1168444.83196852,22067,72895.10820100
1114222.49944434,1168114.86263828,22071,117892.08857300
922967.55788833,1168384.83754484,22083,233084.35832300
926642.65284372,1168564.82081588,22085,53096.43683800
1035335.46119783,1168324.84312116,22119,53096.43683800
1071201.38788492,1168504.8263922,22127,57596.13487500
958758.48263756,1168594.81802772,22162,53096.43683800
999274.52947228,1168414.83475668,22169,70195.28937900
1096267.03551943,1168354.840333,22237,58496.07448300
997039.4717239,1168384.83754484,22339,96293.53799400
1095682.02040409,1168234.85148564,22358,145790.21640300
997444.48218838,1168024.87100276,22401,294280.25162800
1073706.45260961,1168354.840333,22411,62095.83291200
917747.42301292,1168414.83475668,22436,53096.43683800
960513.5279836,1168354.840333,22457,77394.80623800
962568.5810811,1168354.840333,22459,62995.77252000
1037855.52631009,1168444.83196852,22478,60295.95369700
912587.2896878,1168234.85148564,22493,133191.06189900
937637.93693474,1168354.840333,22511,209685.92853000
1122022.70098231,1168384.83754484,22539,61195.89330500
978588.99500909,1168024.87100276,22568,82794.44388300
985384.17057967,1168174.85706196,22625,196186.83441800
1004104.6542708,1168294.84590932,22631,76494.86663100
936857.91678095,1168114.86263828,22735,209685.92853000
962283.57371722,1168234.85148564,22745,76494.86663100
908042.17225317,1168144.85985012,22785,60295.95369700
932387.80128419,1167904.8821554,22793,93593.71917200
961233.5465871,1167934.87936724,22797,116092.20935800
1069746.35029033,1167964.87657908,22880,368975.23904400
912242.28077362,1167934.87936724,22975,207886.04931500
932732.81019837,1167694.90167252,22984,134091.00150600
942678.06715928,1167364.93234227,22987,195286.89481100
1061991.14991508,1168054.8682146,23075,215085.56617400
942288.05708238,1167934.87936724,23145,57596.13487500
1050605.85574716,1167784.89330804,23222,165588.88776600
1052345.90070563,1167784.89330804,23223,75594.92702400
924917.60827282,1167874.88494356,23263,54896.31605300
1012099.86084722,1167964.87657908,23283,51296.55762300
1012984.88371402,1167964.87657908,23341,68395.41016400
937742.93964775,1167754.8960962,23449,269081.94261900
959808.50976767,1167244.94349491,23455,629957.72519600
938972.97142874,1167844.88773172,23520,163789.00855100
953508.346987,1167814.89051988,23525,110692.57171300
1060776.11852167,1167694.90167252,23549,121491.84700200
1096087.03086856,1167754.8960962,23558,69295.34977200
1042400.64374472,1167604.91003699,23598,113392.39053500
1048670.80575024,1167754.8960962,23600,62095.83291200
1068861.32742353,1167544.91561331,23608,97193.47760200
992134.34498753,1167754.8960962,23653,69295.34977200
1080246.62159145,1167814.89051988,23677,55796.25566000
1090641.89017955,1167844.88773172,23680,54896.31605300
1121167.67889065,1167574.91282515,23684,186287.49873700
924602.60013379,1167364.93234227,23691,92693.77956500
1013569.89882937,1167664.90446067,23716,66595.53094900
1085961.76925677,1167274.94070675,23729,178188.04227000
908357.18039221,1167664.90446067,23741,63895.71212700
936167.89895259,1167724.89888436,23750,87294.14192000
941103.02646411,1167424.92676595,23753,58496.07448300
984634.15120102,1167694.90167252,23760,116092.20935800
997969.49575343,1167664.90446067,23764,75594.92702400
1070946.38129618,1167604.91003699,23780,226784.78107100
985009.16089034,1167754.8960962,23812,53996.37644500
1040660.59878625,1167394.92955411,23876,215085.56617400
1057461.03286803,1167694.90167252,23883,106192.87367600
915437.36332667,1166854.97974099,23911,320378.50024300
1043045.66041036,1167484.92118963,23947,52196.49723100
952128.31133028,1167634.90724883,23979,165588.88776600
966168.67409863,1167334.93513043,23988,85494.26270500
1086471.78243425,1167604.91003699,24019,82794.44388300
1114927.51766027,1167514.91840147,24024,89094.02113500
992239.34770054,1167424.92676595,24110,112492.45092800
1108522.35216659,1167364.93234227,24139,71095.22898600
993214.37289278,1166884.97695283,24169,242083.75439700
1061091.1266607,1167394.92955411,24233,106192.87367600
912197.2796109,1167184.94907123,24252,96293.53799400
1096252.03513186,1167394.92955411,24390,50396.61801600
1066071.25533494,1167394.92955411,24443,64795.65173500
1047410.77319411,1167094.95743571,24499,181787.80070000
1056741.01426453,1166914.97416467,24505,341077.11121400
932492.8039972,1167214.94628307,24532,372574.99747400
1002814.62093952,1166974.96858835,24547,91793.83995700
1059276.07976437,1167214.94628307,24556,75594.92702400
1086501.7832094,1166944.97137651,24607,415772.09862900
997054.47211148,1167214.94628307,24637,95393.59838700
1010149.81046272,1166854.97974099,24642,57596.13487500
918557.44394186,1167094.95743571,24671,50396.61801600
1038230.53599942,1166585.00483443,24694,91793.83995700
1055135.97279421,1167244.94349491,24752,58496.07448300
926552.65051828,1167154.95185939,24780,62995.77252000
966348.6787495,1167034.96301203,24792,91793.83995700
984784.15507675,1167004.96580019,24798,97193.47760200
1007959.75387706,1166944.97137651,24805,121491.84700200
1108837.36030563,1166974.96858835,24824,73795.04780900
930902.76291446,1167064.96022387,24907,79194.68545300
951708.30047824,1167124.95464755,24911,88194.08152700
980449.04306814,1166555.00762259,24965,108892.69249800
1073751.45377233,1166615.00204627,24990,368975.23904400
878116.399045,1166854.97974099,25066,121491.84700200
992629.35777744,1166944.97137651,25090,77394.80623900
1059816.09371699,1166555.00762259,25105,326678.07749500
1061811.14526421,1166794.98531731,25165,96293.53799400
893461.7955322,1166944.97137651,25173,98093.41720900
884506.5641511,1166854.97974099,25221,98093.41720900
1074381.4700504,1166824.98252915,25262,116992.14896500
903902.06528302,1166644.99925811,25280,89094.02113500
966978.69502757,1166734.99089363,25293,63895.71212700
985429.17174239,1166704.99368179,25297,116092.20935800
957018.43767909,1166674.99646995,25353,158389.37090700
997999.49652858,1166884.97695283,25360,81894.50427600
955593.40085965,1166824.98252915,25409,69295.34977200
958473.47527367,1166495.01319891,25410,133191.06189900
967188.70045359,1166465.01598707,25413,210585.86813700
1083456.70453207,1166615.00204627,25439,125091.60543200
1057896.04410765,1166854.97974099,25484,71995.16859400
1058616.06271115,1166824.98252915,25485,63895.71212700
934247.84934324,1166165.04386867,25513,70195.28937900
999379.5321853,1166734.99089363,25523,67495.47055700
1006939.7275221,1166585.00483443,25527,71995.16859400
1008109.75775279,1166764.98810547,25528,58496.07448300
1109767.38433515,1166674.99646995,25549,162889.06894400
914312.3342587,1166465.01598707,25558,60295.95369700
988504.25119486,1166734.99089363,25574,80994.56466800
915557.36642726,1166315.02992787,25671,187187.43834400
984724.15352645,1166704.99368179,25683,51296.55762300
992914.36514132,1166435.01877523,25686,75594.92702400
1071126.38594705,1166525.01041075,25698,297880.01005700
934682.86058286,1166315.02992787,25729,102593.11524600
1025795.21470138,1166644.99925811,25750,118792.02818000
1116982.57075778,1166405.02156339,25837,107992.75289100
1039355.56506739,1166644.99925811,25873,53996.37644500
959058.49038902,1166585.00483443,25922,86394.20231300
1074306.46811253,1166615.00204627,25953,52196.49723100
1079091.59174833,1166525.01041075,25955,52196.49723100
1123432.73741417,1165565.09963187,25963,73795.04780900
